time,LC600_value
27.1401,4.041647870911177
27.1402,3.4798162573916755
27.1403,2.917984643872174
27.1404,3.4798162573916755
27.1405,2.917984643872174
27.1406,3.4798162573916755
27.1407,4.041647870911177
27.1408,4.041647870911177
27.1409,3.4798162573916755
27.141,2.917984643872174
27.1411,3.4798162573916755
27.1412,4.041647870911177
27.1413,3.4798162573916755
27.1414,3.4798162573916755
27.1415,2.3561530303526723
27.1416,3.4798162573916755
27.1417,3.4798162573916755
27.1418,2.917984643872174
27.1419,2.917984643872174
27.142,2.917984643872174
27.1421,2.3561530303526723
27.1422,2.3561530303526723
27.1423,3.4798162573916755
27.1424,2.917984643872174
27.1425,2.917984643872174
27.1426,3.4798162573916755
27.1427,3.4798162573916755
27.1428,4.041647870911177
27.1429,2.917984643872174
27.143,2.917984643872174
27.1431,3.4798162573916755
27.1432,3.4798162573916755
27.1433,2.917984643872174
27.1434,3.4798162573916755
27.1435,3.4798162573916755
27.1436,2.917984643872174
27.1437,2.917984643872174
27.1438,2.917984643872174
27.1439,3.4798162573916755
27.144,2.917984643872174
27.1441,4.041647870911177
27.1442,3.4798162573916755
27.1443,4.041647870911177
27.1444,4.041647870911177
27.1445,4.041647870911177
27.1446,4.041647870911177
27.1447,4.041647870911177
27.1448,4.041647870911177
27.1449,3.4798162573916755
27.145,4.603479484430679
27.1451,4.041647870911177
27.1452,4.041647870911177
27.1453,4.603479484430679
27.1454,4.041647870911177
27.1455,4.603479484430679
27.1456,4.041647870911177
27.1457,4.041647870911177
27.1458,4.041647870911177
27.1459,4.603479484430679
27.146,4.603479484430679
27.1461,4.041647870911177
27.1462,4.603479484430679
27.1463,4.603479484430679
27.1464,4.603479484430679
27.1465,4.603479484430679
27.1466,4.603479484430679
27.1467,4.041647870911177
27.1468,4.041647870911177
27.1469,5.165311097950191
27.147,5.165311097950191
27.1471,5.165311097950191
27.1472,5.727142711469693
27.1473,5.165311097950191
27.1474,5.165311097950191
27.1475,4.603479484430679
27.1476,4.603479484430679
27.1477,4.603479484430679
27.1478,4.041647870911177
27.1479,3.4798162573916755
27.148,4.041647870911177
27.1481,3.4798162573916755
27.1482,4.603479484430679
27.1483,4.041647870911177
27.1484,4.041647870911177
27.1485,4.603479484430679
27.1486,4.603479484430679
27.1487,4.041647870911177
27.1488,4.041647870911177
27.1489,4.041647870911177
27.149,4.041647870911177
27.1491,4.603479484430679
27.1492,4.603479484430679
27.1493,4.041647870911177
27.1494,3.4798162573916755
27.1495,2.917984643872174
27.1496,3.4798162573916755
27.1497,3.4798162573916755
27.1498,4.603479484430679
27.1499,4.041647870911177
27.15,4.603479484430679
27.1501,4.603479484430679
27.1502,4.041647870911177
27.1503,4.041647870911177
27.1504,4.041647870911177
27.1505,2.917984643872174
27.1506,2.917984643872174
27.1507,4.041647870911177
27.1508,4.041647870911177
27.1509,2.917984643872174
27.151,3.4798162573916755
27.1511,4.041647870911177
27.1512,3.4798162573916755
27.1513,3.4798162573916755
27.1514,4.041647870911177
27.1515,2.917984643872174
27.1516,3.4798162573916755
27.1517,2.917984643872174
27.1518,3.4798162573916755
27.1519,3.4798162573916755
27.152,3.4798162573916755
27.1521,4.041647870911177
27.1522,2.917984643872174
27.1523,4.041647870911177
27.1524,4.041647870911177
27.1525,4.041647870911177
27.1526,3.4798162573916755
27.1527,2.917984643872174
27.1528,3.4798162573916755
27.1529,2.917984643872174
27.153,3.4798162573916755
27.1531,2.917984643872174
27.1532,2.3561530303526723
27.1533,3.4798162573916755
27.1534,2.917984643872174
27.1535,3.4798162573916755
27.1536,4.041647870911177
27.1537,3.4798162573916755
27.1538,4.041647870911177
27.1539,3.4798162573916755
27.154,2.917984643872174
27.1541,2.917984643872174
27.1542,3.4798162573916755
27.1543,3.4798162573916755
27.1544,2.917984643872174
27.1545,2.917984643872174
27.1546,3.4798162573916755
27.1547,3.4798162573916755
27.1548,3.4798162573916755
27.1549,3.4798162573916755
27.155,2.917984643872174
27.1551,4.041647870911177
27.1552,4.041647870911177
27.1553,2.917984643872174
27.1554,3.4798162573916755
27.1555,2.917984643872174
27.1556,3.4798162573916755
27.1557,3.4798162573916755
27.1558,3.4798162573916755
27.1559,3.4798162573916755
27.156,2.917984643872174
27.1561,4.041647870911177
27.1562,3.4798162573916755
27.1563,3.4798162573916755
27.1564,4.041647870911177
27.1565,4.041647870911177
27.1566,4.603479484430679
27.1567,4.041647870911177
27.1568,4.603479484430679
27.1569,4.603479484430679
27.157,4.041647870911177
27.1571,4.041647870911177
27.1572,4.041647870911177
27.1573,3.4798162573916755
27.1574,3.4798162573916755
27.1575,4.041647870911177
27.1576,4.041647870911177
27.1577,3.4798162573916755
27.1578,3.4798162573916755
27.1579,3.4798162573916755
27.158,3.4798162573916755
27.1581,2.3561530303526723
27.1582,4.041647870911177
27.1583,3.4798162573916755
27.1584,3.4798162573916755
27.1585,3.4798162573916755
27.1586,4.041647870911177
27.1587,3.4798162573916755
27.1588,4.041647870911177
27.1589,4.603479484430679
27.159,4.603479484430679
27.1591,4.041647870911177
27.1592,4.603479484430679
27.1593,4.603479484430679
27.1594,5.165311097950191
27.1595,4.603479484430679
27.1596,4.603479484430679
27.1597,4.041647870911177
27.1598,3.4798162573916755
27.1599,4.041647870911177
27.16,4.041647870911177
27.1601,4.041647870911177
27.1602,4.603479484430679
27.1603,3.4798162573916755
27.1604,3.4798162573916755
27.1605,2.917984643872174
27.1606,4.041647870911177
27.1607,4.041647870911177
27.1608,4.041647870911177
27.1609,4.603479484430679
27.161,3.4798162573916755
27.1611,4.041647870911177
27.1612,4.041647870911177
27.1613,4.041647870911177
27.1614,4.603479484430679
27.1615,3.4798162573916755
27.1616,4.041647870911177
27.1617,4.603479484430679
27.1618,4.041647870911177
27.1619,4.041647870911177
27.162,3.4798162573916755
27.1621,4.041647870911177
27.1622,4.603479484430679
27.1623,4.041647870911177
27.1624,4.041647870911177
27.1625,4.603479484430679
27.1626,5.165311097950191
27.1627,4.041647870911177
27.1628,3.4798162573916755
27.1629,3.4798162573916755
27.163,4.041647870911177
27.1631,4.603479484430679
27.1632,4.603479484430679
27.1633,3.4798162573916755
27.1634,3.4798162573916755
27.1635,3.4798162573916755
27.1636,3.4798162573916755
27.1637,3.4798162573916755
27.1638,4.041647870911177
27.1639,4.041647870911177
27.164,4.603479484430679
27.1641,2.3561530303526723
27.1642,3.4798162573916755
27.1643,4.041647870911177
27.1644,4.603479484430679
27.1645,4.041647870911177
27.1646,4.041647870911177
27.1647,3.4798162573916755
27.1648,4.041647870911177
27.1649,3.4798162573916755
27.165,3.4798162573916755
27.1651,3.4798162573916755
27.1652,3.4798162573916755
27.1653,4.603479484430679
27.1654,4.041647870911177
27.1655,3.4798162573916755
27.1656,3.4798162573916755
27.1657,2.917984643872174
27.1658,4.041647870911177
27.1659,3.4798162573916755
27.166,3.4798162573916755
27.1661,3.4798162573916755
27.1662,4.603479484430679
27.1663,3.4798162573916755
27.1664,4.603479484430679
27.1665,4.041647870911177
27.1666,3.4798162573916755
27.1667,3.4798162573916755
27.1668,4.041647870911177
27.1669,4.041647870911177
27.167,3.4798162573916755
27.1671,4.041647870911177
27.1672,4.041647870911177
27.1673,4.603479484430679
27.1674,4.041647870911177
27.1675,4.603479484430679
27.1676,4.041647870911177
27.1677,3.4798162573916755
27.1678,4.041647870911177
27.1679,2.917984643872174
27.168,3.4798162573916755
27.1681,4.041647870911177
27.1682,3.4798162573916755
27.1683,3.4798162573916755
27.1684,2.917984643872174
27.1685,2.917984643872174
27.1686,4.041647870911177
27.1687,3.4798162573916755
27.1688,4.041647870911177
27.1689,2.917984643872174
27.169,3.4798162573916755
27.1691,2.917984643872174
27.1692,2.3561530303526723
27.1693,2.917984643872174
27.1694,2.3561530303526723
27.1695,3.4798162573916755
27.1696,2.917984643872174
27.1697,3.4798162573916755
27.1698,3.4798162573916755
27.1699,3.4798162573916755
27.17,4.041647870911177
27.1701,3.4798162573916755
27.1702,2.917984643872174
27.1703,3.4798162573916755
27.1704,2.917984643872174
27.1705,4.041647870911177
27.1706,4.041647870911177
27.1707,2.917984643872174
27.1708,3.4798162573916755
27.1709,2.3561530303526723
27.171,2.917984643872174
27.1711,2.917984643872174
27.1712,3.4798162573916755
27.1713,3.4798162573916755
27.1714,3.4798162573916755
27.1715,4.603479484430679
27.1716,4.603479484430679
27.1717,5.165311097950191
27.1718,4.041647870911177
27.1719,4.603479484430679
27.172,4.041647870911177
27.1721,4.603479484430679
27.1722,4.603479484430679
27.1723,4.603479484430679
27.1724,3.4798162573916755
27.1725,3.4798162573916755
27.1726,3.4798162573916755
27.1727,4.603479484430679
27.1728,4.041647870911177
27.1729,4.041647870911177
27.173,4.603479484430679
27.1731,4.603479484430679
27.1732,4.041647870911177
27.1733,3.4798162573916755
27.1734,3.4798162573916755
27.1735,4.041647870911177
27.1736,3.4798162573916755
27.1737,3.4798162573916755
27.1738,3.4798162573916755
27.1739,3.4798162573916755
27.174,4.041647870911177
27.1741,4.041647870911177
27.1742,4.041647870911177
27.1743,4.603479484430679
27.1744,5.165311097950191
27.1745,4.603479484430679
27.1746,5.165311097950191
27.1747,3.4798162573916755
27.1748,3.4798162573916755
27.1749,3.4798162573916755
27.175,3.4798162573916755
27.1751,2.917984643872174
27.1752,3.4798162573916755
27.1753,3.4798162573916755
27.1754,3.4798162573916755
27.1755,4.041647870911177
27.1756,4.041647870911177
27.1757,4.041647870911177
27.1758,2.917984643872174
27.1759,2.917984643872174
27.176,3.4798162573916755
27.1761,4.041647870911177
27.1762,4.041647870911177
27.1763,4.603479484430679
27.1764,3.4798162573916755
27.1765,4.603479484430679
27.1766,4.041647870911177
27.1767,3.4798162573916755
27.1768,3.4798162573916755
27.1769,3.4798162573916755
27.177,3.4798162573916755
27.1771,3.4798162573916755
27.1772,4.041647870911177
27.1773,3.4798162573916755
27.1774,3.4798162573916755
27.1775,4.041647870911177
27.1776,3.4798162573916755
27.1777,4.041647870911177
27.1778,3.4798162573916755
27.1779,4.041647870911177
27.178,3.4798162573916755
27.1781,4.041647870911177
27.1782,3.4798162573916755
27.1783,4.041647870911177
27.1784,4.041647870911177
27.1785,3.4798162573916755
27.1786,4.041647870911177
27.1787,4.603479484430679
27.1788,3.4798162573916755
27.1789,4.041647870911177
27.179,4.041647870911177
27.1791,4.041647870911177
27.1792,4.041647870911177
27.1793,4.041647870911177
27.1794,4.603479484430679
27.1795,3.4798162573916755
27.1796,3.4798162573916755
27.1797,4.041647870911177
27.1798,3.4798162573916755
27.1799,4.041647870911177
27.18,4.041647870911177
27.1801,4.603479484430679
27.1802,4.041647870911177
27.1803,4.603479484430679
27.1804,3.4798162573916755
27.1805,4.041647870911177
27.1806,4.603479484430679
27.1807,4.041647870911177
27.1808,4.603479484430679
27.1809,4.041647870911177
27.181,4.603479484430679
27.1811,4.041647870911177
27.1812,4.603479484430679
27.1813,4.603479484430679
27.1814,4.041647870911177
27.1815,4.041647870911177
27.1816,3.4798162573916755
27.1817,4.041647870911177
27.1818,4.041647870911177
27.1819,3.4798162573916755
27.182,4.603479484430679
27.1821,4.603479484430679
27.1822,4.041647870911177
27.1823,3.4798162573916755
27.1824,3.4798162573916755
27.1825,4.041647870911177
27.1826,4.603479484430679
27.1827,4.041647870911177
27.1828,4.041647870911177
27.1829,4.041647870911177
27.183,5.165311097950191
27.1831,5.165311097950191
27.1832,4.041647870911177
27.1833,4.041647870911177
27.1834,2.917984643872174
27.1835,3.4798162573916755
27.1836,3.4798162573916755
27.1837,3.4798162573916755
27.1838,4.041647870911177
27.1839,4.041647870911177
27.184,4.041647870911177
27.1841,4.041647870911177
27.1842,3.4798162573916755
27.1843,2.917984643872174
27.1844,3.4798162573916755
27.1845,3.4798162573916755
27.1846,2.3561530303526723
27.1847,2.917984643872174
27.1848,2.917984643872174
27.1849,4.041647870911177
27.185,4.603479484430679
27.1851,4.041647870911177
27.1852,4.041647870911177
27.1853,3.4798162573916755
27.1854,4.041647870911177
27.1855,2.917984643872174
27.1856,2.917984643872174
27.1857,2.917984643872174
27.1858,3.4798162573916755
27.1859,3.4798162573916755
27.186,4.041647870911177
27.1861,3.4798162573916755
27.1862,2.917984643872174
27.1863,3.4798162573916755
27.1864,2.917984643872174
27.1865,2.917984643872174
27.1866,2.3561530303526723
27.1867,3.4798162573916755
27.1868,4.041647870911177
27.1869,3.4798162573916755
27.187,3.4798162573916755
27.1871,3.4798162573916755
27.1872,2.917984643872174
27.1873,2.3561530303526723
27.1874,3.4798162573916755
27.1875,4.041647870911177
27.1876,3.4798162573916755
27.1877,3.4798162573916755
27.1878,4.041647870911177
27.1879,3.4798162573916755
27.188,3.4798162573916755
27.1881,4.603479484430679
27.1882,4.603479484430679
27.1883,4.041647870911177
27.1884,4.603479484430679
27.1885,4.041647870911177
27.1886,4.041647870911177
27.1887,3.4798162573916755
27.1888,3.4798162573916755
27.1889,3.4798162573916755
27.189,3.4798162573916755
27.1891,3.4798162573916755
27.1892,3.4798162573916755
27.1893,3.4798162573916755
27.1894,3.4798162573916755
27.1895,4.041647870911177
27.1896,4.603479484430679
27.1897,4.041647870911177
27.1898,3.4798162573916755
27.1899,3.4798162573916755
27.19,2.3561530303526723
27.1901,2.3561530303526723
27.1902,3.4798162573916755
27.1903,3.4798162573916755
27.1904,3.4798162573916755
27.1905,3.4798162573916755
27.1906,4.041647870911177
27.1907,3.4798162573916755
27.1908,3.4798162573916755
27.1909,4.041647870911177
27.191,4.041647870911177
27.1911,3.4798162573916755
27.1912,3.4798162573916755
27.1913,4.041647870911177
27.1914,3.4798162573916755
27.1915,3.4798162573916755
27.1916,4.603479484430679
27.1917,4.603479484430679
27.1918,4.603479484430679
27.1919,4.041647870911177
27.192,4.603479484430679
27.1921,3.4798162573916755
27.1922,4.603479484430679
27.1923,3.4798162573916755
27.1924,4.041647870911177
27.1925,4.041647870911177
27.1926,3.4798162573916755
27.1927,3.4798162573916755
27.1928,3.4798162573916755
27.1929,4.603479484430679
27.193,4.041647870911177
27.1931,5.165311097950191
27.1932,5.165311097950191
27.1933,4.041647870911177
27.1934,4.603479484430679
27.1935,4.603479484430679
27.1936,3.4798162573916755
27.1937,4.603479484430679
27.1938,3.4798162573916755
27.1939,4.041647870911177
27.194,4.041647870911177
27.1941,4.603479484430679
27.1942,5.165311097950191
27.1943,4.041647870911177
27.1944,4.041647870911177
27.1945,4.041647870911177
27.1946,4.041647870911177
27.1947,4.041647870911177
27.1948,4.041647870911177
27.1949,4.041647870911177
27.195,3.4798162573916755
27.1951,4.041647870911177
27.1952,3.4798162573916755
27.1953,4.041647870911177
27.1954,4.041647870911177
27.1955,4.603479484430679
27.1956,4.041647870911177
27.1957,4.041647870911177
27.1958,4.603479484430679
27.1959,4.041647870911177
27.196,4.041647870911177
27.1961,3.4798162573916755
27.1962,4.041647870911177
27.1963,4.603479484430679
27.1964,4.041647870911177
27.1965,3.4798162573916755
27.1966,3.4798162573916755
27.1967,3.4798162573916755
27.1968,4.041647870911177
27.1969,4.041647870911177
27.197,3.4798162573916755
27.1971,4.041647870911177
27.1972,4.041647870911177
27.1973,4.041647870911177
27.1974,3.4798162573916755
27.1975,4.041647870911177
27.1976,4.041647870911177
27.1977,4.041647870911177
27.1978,4.603479484430679
27.1979,3.4798162573916755
27.198,3.4798162573916755
27.1981,4.041647870911177
27.1982,4.041647870911177
27.1983,4.041647870911177
27.1984,3.4798162573916755
27.1985,3.4798162573916755
27.1986,4.041647870911177
27.1987,4.041647870911177
27.1988,2.917984643872174
27.1989,3.4798162573916755
27.199,4.041647870911177
27.1991,3.4798162573916755
27.1992,3.4798162573916755
27.1993,3.4798162573916755
27.1994,4.041647870911177
27.1995,3.4798162573916755
27.1996,4.603479484430679
