0,0.5149
0.0217,0.5201
0.0218,0.5199
0.0219,0.5193
0.022,0.5191
0.0221,0.5188
0.0222,0.5186
0.0223,0.5181
0.0224,0.5178
0.0225,0.5175
0.0226,0.5173
0.0227,0.5168
0.0228,0.5165
0.0229,0.5163
0.023,0.5158
0.0231,0.5155
0.0232,0.5153
0.0233,0.5149
0.0234,0.5148
0.0235,0.5145
0.0236,0.5142
0.0237,0.5139
0.0238,0.5135
0.0239,0.5131
0.024,0.5129
0.0241,0.5127
0.0242,0.5123
0.0243,0.512
0.0244,0.5118
0.0245,0.5113
0.0246,0.5111
0.0247,0.5108
0.0248,0.5106
0.0249,0.5103
0.025,0.5101
0.0251,0.5098
0.0252,0.5095
0.0253,0.509
0.0254,0.5087
0.0255,0.5085
0.0256,0.5082
0.0257,0.5079
0.0259,0.5076
0.026,0.5073
0.0261,0.507
0.0262,0.5067
0.0263,0.5064
0.0264,0.5061
0.0265,0.5058
0.0266,0.5055
0.0268,0.5052
0.0269,0.5048
0.027,0.5045
0.0272,0.5042
0.0273,0.5039
0.0274,0.5035
0.0275,0.5032
0.0277,0.5028
0.0278,0.5025
0.028,0.5021
0.0281,0.5019
0.0282,0.5016
0.0283,0.5013
0.0284,0.5011
0.0285,0.5008
0.0287,0.5005
0.0288,0.5002
0.0289,0.4999
0.029,0.4996
0.0292,0.4993
0.0293,0.499
0.0294,0.4987
0.0296,0.4983
0.0297,0.498
0.0299,0.4977
0.03,0.4974
0.0302,0.497
0.0303,0.4967
0.0305,0.4964
0.0306,0.496
0.0308,0.4957
0.0309,0.4953
0.0311,0.495
0.0313,0.4946
0.0314,0.4942
0.0317,0.4938
0.0319,0.4933
0.0321,0.4929
0.0323,0.4924
0.0325,0.492
0.0327,0.4916
0.033,0.4911
0.0332,0.4907
0.0334,0.4902
0.0337,0.4898
0.0339,0.4893
0.0341,0.4889
0.0344,0.4884
0.0346,0.488
0.0348,0.4875
0.0351,0.4871
0.0353,0.4866
0.0356,0.4862
0.0358,0.4857
0.0361,0.4853
0.0363,0.4848
0.0366,0.4844
0.0368,0.4839
0.0371,0.4835
0.0374,0.483
0.0377,0.4825
0.038,0.482
0.0383,0.4819
0.0386,0.4818
0.0389,0.4818
0.0392,0.4817
0.0396,0.4816
0.0399,0.4816
0.0402,0.4815
0.0405,0.4814
0.0409,0.4814
0.0412,0.4813
0.0415,0.4812
0.0418,0.4811
0.0422,0.4811
0.0425,0.481
0.0428,0.4809
0.0432,0.4809
0.0435,0.4808
0.0439,0.4807
0.0442,0.4807
0.0445,0.4806
0.0449,0.4805
0.0452,0.4805
0.0456,0.4804
0.0459,0.4803
0.0462,0.4803
0.0466,0.4802
0.0469,0.4802
0.0472,0.4801
0.0475,0.4801
0.0479,0.48
0.0482,0.4799
0.0485,0.4799
0.0488,0.4798
0.0492,0.4798
0.0495,0.4797
0.0498,0.4797
0.0501,0.4796
0.0505,0.4796
0.0508,0.4795
0.0511,0.4795
0.0515,0.4794
0.0518,0.4794
0.0521,0.4793
0.0524,0.4792
0.0528,0.4792
0.0531,0.4791
0.0534,0.4791
0.0538,0.479
0.0541,0.479
0.0545,0.4789
0.0548,0.4789
0.0552,0.4788
0.0555,0.4788
0.0559,0.4787
0.0562,0.4787
0.0566,0.4786
0.0569,0.4786
0.0573,0.4785
0.0576,0.4785
0.058,0.4785
0.0583,0.4784
0.0587,0.4784
0.059,0.4783
0.0594,0.4783
0.0597,0.4782
0.0601,0.4782
0.0604,0.4781
0.0608,0.4781
0.0611,0.478
0.0615,0.478
0.0618,0.478
0.0622,0.4779
0.0626,0.4779
0.0629,0.4778
0.0632,0.4778
0.0635,0.4778
0.0639,0.4777
0.0642,0.4777
0.0645,0.4776
0.0648,0.4776
0.0652,0.4776
0.0655,0.4775
0.0658,0.4775
0.0661,0.4774
0.0665,0.4774
0.0668,0.4774
0.0671,0.4773
0.0675,0.4773
0.0678,0.4773
0.0681,0.4772
0.0684,0.4772
0.0688,0.4772
0.0691,0.4771
0.0694,0.4771
0.0698,0.4771
0.0701,0.477
0.0704,0.477
0.0708,0.477
0.0711,0.4769
0.0715,0.4769
0.0718,0.4768
0.0722,0.4768
0.0725,0.4768
0.0729,0.4767
0.0732,0.4767
0.0736,0.4767
0.074,0.4766
0.0743,0.4766
0.0747,0.4766
0.075,0.4765
0.0754,0.4765
0.0757,0.4765
0.0761,0.4764
0.0764,0.4764
0.0768,0.4764
0.0771,0.4763
0.0775,0.4763
0.0779,0.4763
0.0782,0.4762
0.0786,0.4762
0.0789,0.4762
0.0793,0.4762
0.0796,0.4761
0.08,0.4761
0.0803,0.4761
0.0806,0.476
0.081,0.476
0.0813,0.476
0.0817,0.476
0.082,0.4759
0.0823,0.4759
0.0827,0.4759
0.083,0.4758
0.0834,0.4758
0.0837,0.4758
0.084,0.4758
0.0844,0.4757
0.0847,0.4757
0.085,0.4757
0.0854,0.4757
0.0857,0.4756
0.0861,0.4756
0.0864,0.4756
0.0867,0.4755
0.0871,0.4755
0.0874,0.4755
0.0878,0.4755
0.0881,0.4754
0.0885,0.4754
0.0888,0.4754
0.0892,0.4754
0.0895,0.4753
0.0899,0.4753
0.0903,0.4753
0.0906,0.4753
0.091,0.4752
0.0913,0.4752
0.0917,0.4752
0.0921,0.4752
0.0924,0.4751
0.0928,0.4751
0.0931,0.4751
0.0935,0.4751
0.0939,0.475
0.0942,0.475
0.0946,0.475
0.0949,0.475
0.0953,0.4749
0.0957,0.4749
0.096,0.4749
0.0964,0.4749
0.0967,0.4749
0.0971,0.4748
0.0974,0.4748
0.0978,0.4748
0.0981,0.4748
